# flux          loglam   ivar         
  2.086515      3.6682   5.559963     
  2.1397455     3.6683   5.5378556    
  1.5143727     3.6684   5.625813     
  2.3935905     3.6685   5.5152335    
  2.536157      3.6686   5.775382     
  1.7647907     3.6687   5.257307     
  1.4414151     3.6688   5.2997103    
  1.9274848     3.6689   5.2099648    
  1.9397157     3.669    5.953677     
  1.5461496     3.6691   6.060016     
  1.6697613     3.6692   5.868093     
  1.9412522     3.6693   5.595386     
  1.7010745     3.6694   4.6556497    
  1.3004276     3.6695   5.1677103    
  1.5945327     3.6696   5.012414     
  1.8972356     3.6697   4.282919     
  1.8813994     3.6698   5.049654     
  1.5451269     3.6699   5.6814494    
  1.4644068     3.67     5.980633     
  2.2348075     3.6701   6.0162134    
  2.3584278     3.6702   6.0376034    
  1.6750284     3.6703   6.609413     
  1.4194441     3.6704   6.5352407    
  1.3410683     3.6705   6.008842     
  1.182658      3.6706   5.3937135    
  1.6008867     3.6707   5.4744167    
  1.4984809     3.6708   5.3565097    
  1.2671956     3.6709   5.537704     
  1.3092456     3.671    6.1285086    
  1.8966876     3.6711   6.3780417    
  2.2113488     3.6712   6.15983      
  1.11524       3.6713   6.6438885    
  1.1562645     3.6714   6.9115934    
  2.114561      3.6715   5.950965     
  1.8409147     3.6716   6.148045     
  1.6298127     3.6717   6.1060553    
  2.3582823     3.6718   5.5388536    
  1.9496313     3.6719   5.864659     
  1.3291562     3.672    6.80201      
  2.1954012     3.6721   6.4440317    
  1.5200754     3.6722   6.1616325    
  1.1963843     3.6723   6.253108     
  2.5589874     3.6724   6.0753875    
  2.2475617     3.6725   6.343838     
  1.2824295     3.6726   6.828444     
  1.7749462     3.6727   6.1427655    
  1.3198631     3.6728   6.14974      
  1.1742934     3.6729   6.330185     
  2.1881678     3.673    5.814295     
  1.7243692     3.6731   6.1680117    
  1.2016093     3.6732   6.170218     
  2.5818067     3.6733   6.00782      
  1.7373632     3.6734   6.2416844    
  1.4792289     3.6735   7.2515097    
  3.0070593     3.6736   5.842781     
  1.432888      3.6737   6.6513023    
  1.980312      3.6738   5.586086     
  1.8587139     3.6739   5.1789556    
  2.0313277     3.674    5.7292895    
  1.9524531     3.6741   5.7599473    
  1.6199251     3.6742   5.556915     
  2.6106117     3.6743   4.9741464    
  2.1723542     3.6744   4.9813046    
  2.2013533     3.6745   4.345382     
  2.1212835     3.6746   5.286282     
  1.8500531     3.6747   6.268852     
  1.6467662     3.6748   6.0974064    
  1.4449815     3.6749   6.5872803    
  1.8134598     3.675    6.128897     
  2.3068545     3.6751   6.2044725    
  2.4033377     3.6752   6.163821     
  1.5524007     3.6753   6.4319463    
  0.8163077     3.6754   6.269159     
  1.8843        3.6755   5.6407924    
  1.3087405     3.6756   5.5580764    
  1.655386      3.6757   5.503799     
  0.9106674     3.6758   6.0183463    
  1.0500802     3.6759   6.042217     
  2.4243395     3.676    5.310185     
  1.228153      3.6761   5.418294     
  1.7219132     3.6762   5.603648     
  1.8827393     3.6763   5.6390977    
  1.5249338     3.6764   6.322015     
  1.5762701     3.6765   7.119333     
  2.0656343     3.6766   5.9775395    
  1.819846      3.6767   5.765836     
  1.393961      3.6768   6.730908     
  1.9282242     3.6769   6.8354516    
  2.1647997     3.677    6.3497157    
  1.9313225     3.6771   6.214781     
  2.0932689     3.6772   6.52893      
  3.6387072     3.6773   5.062039     
  7.4332614     3.6774   3.7738945    
  12.80173      3.6775   2.539454     
  16.009409     3.6776   2.020838     
  17.889536     3.6777   1.9619145    
  20.766685     3.6778   1.7414054    
  23.54775      3.6779   1.5532815    
  21.437113     3.678    1.7717155    
  12.269402     3.6781   2.7865365    
  5.560906      3.6782   4.445014     
  3.0384767     3.6783   5.304449     
  1.659896      3.6784   7.364581     
  0.8062076     3.6785   7.9111824    
  1.298779      3.6786   6.544592     
  1.9127054     3.6787   5.3641305    
  2.0199418     3.6788   6.789701     
  2.0154037     3.6789   4.6432886    
  1.951108      3.679    5.2560267    
  1.4145206     3.6791   7.5973353    
  1.9702722     3.6792   6.9270663    
  2.322679      3.6793   6.6116877    
  2.034476      3.6794   5.9768176    
  1.7171807     3.6795   6.299648     
  1.8036022     3.6796   5.9699235    
  1.8652463     3.6797   6.132362     
  1.6021515     3.6798   7.058592     
  1.3089359     3.6799   7.688111     
  1.8943722     3.68     6.697048     
  1.8990816     3.6801   6.9952083    
  1.1763672     3.6802   7.546896     
  2.0951114     3.6803   6.8425503    
  2.2406774     3.6804   6.5914273    
  1.5511774     3.6805   6.797832     
  1.8737646     3.6806   7.2679825    
  2.0109694     3.6807   7.4352937    
  1.478707      3.6808   7.129732     
  2.1771348     3.6809   6.415728     
  1.5666572     3.681    6.9726863    
  2.2279556     3.6811   6.6154647    
  2.2968552     3.6812   6.8840675    
  1.8658676     3.6813   7.4517384    
  1.673786      3.6814   7.5921803    
  1.3078429     3.6815   8.129114     
  1.9519295     3.6816   6.9524293    
  1.6355635     3.6817   6.8040805    
  1.5962636     3.6818   7.187717     
  1.7243645     3.6819   7.4619665    
  1.5882065     3.682    7.4862475    
  1.7658099     3.6821   6.979167     
  1.6533926     3.6822   6.57909      
  1.9576749     3.6823   6.120839     
  1.6790113     3.6824   6.7167044    
  1.4370447     3.6825   7.1068487    
  1.4474361     3.6826   7.5551076    
  0.9081239     3.6827   7.9981356    
  2.5040705     3.6828   6.453004     
  1.9688749     3.6829   6.685675     
  2.071477      3.683    5.938203     
  2.2672534     3.6831   6.224376     
  1.6153799     3.6832   6.9120398    
  2.020763      3.6833   7.320303     
  2.2411397     3.6834   5.5045176    
  2.5484831     3.6835   4.8977313    
  2.8572        3.6836   5.9722843    
  2.3756387     3.6837   6.5635533    
  1.7482502     3.6838   6.538702     
  2.6010876     3.6839   6.683698     
  1.9878234     3.684    6.6513877    
  2.6123338     3.6841   6.3762155    
  2.1430233     3.6842   5.8110127    
  1.99896       3.6843   6.4893875    
  2.8834238     3.6844   6.134191     
  1.9004562     3.6845   6.977255     
  1.8467549     3.6846   6.474251     
  2.632485      3.6847   5.8559165    
  2.7485456     3.6848   6.2853208    
  1.9042321     3.6849   6.6597567    
  1.4225445     3.685    6.833783     
  2.36984       3.6851   6.955244     
  1.8100545     3.6852   7.366691     
  1.7458775     3.6853   7.783598     
  1.9220774     3.6854   6.5652876    
  1.9709084     3.6855   6.4294467    
  1.7938902     3.6856   7.003042     
  1.4246724     3.6857   7.731727     
  1.5706854     3.6858   7.888259     
  1.6333127     3.6859   8.32593      
  1.8841336     3.686    7.0922       
  2.0071046     3.6861   7.26945      
  1.8224541     3.6862   7.829899     
  1.8825183     3.6863   7.1858535    
  2.0337782     3.6864   7.214627     
  1.3117982     3.6865   7.7857614    
  1.9058294     3.6866   8.070575     
  2.5100534     3.6867   7.352502     
  1.9076712     3.6868   7.4414053    
  1.9161044     3.6869   7.2574162    
  2.059509      3.687    7.1589165    
  2.3306074     3.6871   7.595833     
  2.0105436     3.6872   7.791113     
  1.9430176     3.6873   7.8261867    
  2.3309803     3.6874   7.9620376    
  1.941385      3.6875   7.587321     
  2.4202738     3.6876   4.838129     
  2.4134111     3.6877   4.253529     
  2.2579904     3.6878   3.353788     
  2.1600723     3.6879   3.5947094    
  2.077096      3.688    4.9238586    
  2.0847023     3.6881   5.8935146    
  2.0367641     3.6882   7.1508064    
  1.8608049     3.6883   7.227044     
  2.2078328     3.6884   6.914568     
  2.2716591     3.6885   6.9502544    
  1.9149005     3.6886   6.9691133    
  2.367166      3.6887   7.0411243    
  2.0234554     3.6888   6.6445684    
  2.611608      3.6889   6.6269617    
  2.1859548     3.689    7.3250976    
  1.7675743     3.6891   7.125364     
  2.1410463     3.6892   6.3760924    
  1.6224126     3.6893   7.5985656    
  2.1239693     3.6894   7.3746505    
  2.0244193     3.6895   7.0744605    
  1.7171316     3.6896   7.914485     
  1.6995125     3.6897   8.400646     
  1.6672637     3.6898   8.145876     
  1.3229413     3.6899   8.276062     
  2.2827811     3.69     7.1646605    
  1.9186335     3.6901   6.839715     
  1.811633      3.6902   8.111595     
  1.7208946     3.6903   7.923936     
  1.0470353     3.6904   9.608762     
  0.97037864    3.6905   9.2702875    
  1.6838782     3.6906   8.114602     
  2.1097631     3.6907   7.8328395    
  2.505258      3.6908   7.368582     
  2.2644928     3.6909   7.824796     
  1.7691709     3.691    7.0353947    
  2.5399241     3.6911   7.1859884    
  2.1594858     3.6912   7.3773813    
  2.4010365     3.6913   7.1730266    
  2.275758      3.6914   7.4580584    
  1.7665454     3.6915   7.557898     
  1.8030167     3.6916   7.93258      
  2.5154488     3.6917   7.6150303    
  2.1977234     3.6918   7.3689938    
  2.4469004     3.6919   8.194217     
  2.5533104     3.692    7.957733     
  2.2884138     3.6921   8.187406     
  2.4055321     3.6922   7.2368135    
  3.102864      3.6923   6.05256      
  1.8962492     3.6924   6.760138     
  1.7554072     3.6925   7.8607397    
  2.20552       3.6926   7.9546976    
  2.508101      3.6927   7.175995     
  2.580261      3.6928   6.457964     
  2.662267      3.6929   5.743951     
  2.894848      3.693    6.1933293    
  2.1162438     3.6931   7.4773207    
  2.054936      3.6932   7.6075153    
  2.6400535     3.6933   6.9321265    
  2.7427478     3.6934   6.8278728    
  2.3028522     3.6935   7.152215     
  2.5998514     3.6936   7.301697     
  2.8703148     3.6937   7.1765814    
  3.3389628     3.6938   6.914527     
  4.2189145     3.6939   6.176914     
  4.5648046     3.694    5.9019337    
  3.2909117     3.6941   6.403124     
  3.0832705     3.6942   6.838422     
  2.498507      3.6943   7.1063957    
  1.9380641     3.6944   7.56633      
  2.2709692     3.6945   7.9748845    
  2.8434198     3.6946   7.529829     
  2.1383698     3.6947   7.562092     
  2.443881      3.6948   7.1754837    
  2.5727384     3.6949   7.067824     
  1.9817696     3.695    7.0076423    
  1.928095      3.6951   7.2064643    
  2.471593      3.6952   7.971561     
  1.8251234     3.6953   8.8443775    
  1.8068919     3.6954   8.88362      
  1.8528149     3.6955   7.845316     
  1.5238959     3.6956   7.962859     
  1.4164592     3.6957   7.975091     
  1.746241      3.6958   7.416541     
  1.7425548     3.6959   7.6450033    
  1.8715845     3.696    7.7624526    
  2.9917715     3.6961   6.5473266    
  3.443667      3.6962   6.0595045    
  3.3308392     3.6963   6.744906     
  2.6961906     3.6964   7.5978746    
  1.0267534     3.6965   8.764792     
  2.009573      3.6966   7.843683     
  1.948777      3.6967   6.85369      
  1.4329373     3.6968   6.812837     
  1.7405723     3.6969   7.1448574    
  2.4278944     3.697    5.7102814    
  2.0875986     3.6971   6.368994     
  2.448096      3.6972   6.417521     
  2.8297288     3.6973   5.5957885    
  2.1011324     3.6974   6.6471496    
  2.2333326     3.6975   6.5103335    
  3.3657067     3.6976   3.9377415    
  2.2977169     3.6977   6.206695     
  2.0655057     3.6978   6.9970226    
  2.072961      3.6979   6.2926207    
  1.9352783     3.698    6.266522     
  1.93283       3.6981   6.675703     
  2.156236      3.6982   6.6824493    
  2.2884123     3.6983   6.8691325    
  2.772311      3.6984   6.6543393    
  2.5597646     3.6985   6.163608     
  2.6172218     3.6986   7.4326305    
  2.5101123     3.6987   7.2512455    
  2.0713174     3.6988   7.348495     
  2.3236527     3.6989   7.0831437    
  1.9087253     3.699    7.7879825    
  2.7288609     3.6991   8.113569     
  1.9220797     3.6992   8.594221     
  1.6609933     3.6993   8.116777     
  3.2288396     3.6994   7.629526     
  2.8700888     3.6995   8.005676     
  2.0942664     3.6996   8.7529545    
  2.200832      3.6997   8.948884     
  2.1879365     3.6998   7.839369     
  2.023022      3.6999   8.234846     
  2.1399128     3.7      8.6493635    
  2.2396336     3.7001   7.8537407    
  1.8643049     3.7002   8.3805685    
  2.0965886     3.7003   7.618923     
  2.306353      3.7004   8.623477     
  2.2660863     3.7005   7.579291     
  2.2485268     3.7006   7.954741     
  2.3484955     3.7007   7.9262247    
  2.1952283     3.7008   7.893542     
  2.1997242     3.7009   8.372705     
  1.837791      3.701    8.49261      
  1.8033001     3.7011   8.881522     
  2.2723897     3.7012   9.10455      
  2.1177194     3.7013   8.857007     
  2.3233364     3.7014   8.116196     
  2.344933      3.7015   8.27713      
  2.1301596     3.7016   8.2593975    
  1.8138651     3.7017   8.89854      
  1.8194245     3.7018   8.984227     
  2.3158839     3.7019   8.438705     
  1.7113831     3.702    8.280652     
  1.9094853     3.7021   8.794915     
  2.34684       3.7022   8.317832     
  2.2918715     3.7023   9.082275     
  2.099996      3.7024   8.500928     
  2.5728495     3.7025   8.326648     
  2.4923694     3.7026   8.902713     
  2.439408      3.7027   8.57117      
  2.752831      3.7028   7.8359084    
  2.1274533     3.7029   8.463766     
  1.1435789     3.703    9.625379     
  2.354516      3.7031   8.673846     
  2.1317956     3.7032   8.26817      
  2.5655055     3.7033   8.277894     
  2.248423      3.7034   9.073841     
  1.8002961     3.7035   9.620251     
  2.1065702     3.7036   9.5855665    
  2.1778557     3.7037   9.384953     
  2.0559835     3.7038   8.936554     
  1.7089287     3.7039   9.029617     
  1.8315697     3.704    9.59833      
  2.0802207     3.7041   8.503768     
  1.9487224     3.7042   9.599076     
  1.7726887     3.7043   8.792864     
  1.9892039     3.7044   7.408102     
  2.3724363     3.7045   8.048529     
  1.6802871     3.7046   8.76958      
  1.4735351     3.7047   9.186025     
  2.4224956     3.7048   8.244691     
  2.3020353     3.7049   7.9332247    
  2.1998005     3.705    7.856907     
  3.390177      3.7051   6.4484777    
  3.0843098     3.7052   7.3704815    
  2.1967885     3.7053   8.928684     
  2.00075       3.7054   9.724937     
  1.3129698     3.7055   10.271817    
  1.7645605     3.7056   9.4345255    
  1.6725419     3.7057   9.070143     
  1.2504698     3.7058   10.048247    
  1.4011433     3.7059   9.567178     
  1.9193338     3.706    7.0622425    
  1.7075993     3.7061   6.354996     
  2.0977407     3.7062   6.97934      
  1.9971133     3.7063   7.29868      
  2.1457236     3.7064   6.950529     
  2.3462152     3.7065   7.328076     
  1.9704839     3.7066   6.95765      
  1.4338325     3.7067   8.542314     
  2.1666303     3.7068   8.370803     
  2.1936922     3.7069   8.435288     
  1.8785425     3.707    7.9760094    
  1.7572919     3.7071   8.883949     
  2.0415754     3.7072   8.4747715    
  2.3759925     3.7073   7.4585557    
  1.2425203     3.7074   8.024202     
  1.857561      3.7075   8.916595     
  2.701961      3.7076   7.5677495    
  2.7272918     3.7077   7.2572455    
  2.368941      3.7078   7.8574123    
  2.3232977     3.7079   8.502044     
  2.1256275     3.708    8.968891     
  2.3115335     3.7081   7.9206533    
  2.9679372     3.7082   7.5450907    
  2.9633868     3.7083   8.631958     
  2.1402307     3.7084   9.170703     
  2.046148      3.7085   8.366534     
  2.20895       3.7086   7.9704823    
  2.4593394     3.7087   7.951467     
  2.430036      3.7088   8.838492     
  2.4386034     3.7089   8.017791     
  2.4370928     3.709    8.611246     
  1.9227003     3.7091   9.125404     
  2.3163488     3.7092   8.62376      
  1.8058424     3.7093   8.925028     
  1.9761658     3.7094   9.13568      
  2.476857      3.7095   8.867463     
  2.420134      3.7096   8.652174     
  2.278551      3.7097   8.387382     
  1.8240113     3.7098   9.452529     
  2.4128032     3.7099   8.500881     
  1.9834985     3.71     8.8471       
  1.9256567     3.7101   9.5638       
  3.0563793     3.7102   8.393453     
  2.8618684     3.7103   9.038467     
  2.5256116     3.7104   8.922962     
  1.6744467     3.7105   8.008947     
  1.988712      3.7106   6.8160906    
  2.3107882     3.7107   7.4871783    
  1.9064249     3.7108   8.140441     
  2.3372045     3.7109   9.016093     
  1.7879918     3.711    9.746059     
  2.2671306     3.7111   8.610618     
  2.1101325     3.7112   8.746467     
  2.1215155     3.7113   8.423386     
  2.6293058     3.7114   7.884091     
  1.7762768     3.7115   9.072718     
  2.1360898     3.7116   9.540461     
  2.5742261     3.7117   8.708249     
  2.190813      3.7118   8.443223     
  2.1125638     3.7119   8.52617      
  2.8238342     3.712    8.130987     
  2.8080997     3.7121   7.917496     
  2.2876318     3.7122   7.216675     
  1.8112279     3.7123   8.884213     
  2.1474442     3.7124   8.531397     
  2.5860314     3.7125   8.394013     
  2.545229      3.7126   7.720922     
  2.4977565     3.7127   8.413903     
  1.8496883     3.7128   9.877421     
  1.9781855     3.7129   9.148278     
  2.4727867     3.713    8.874236     
  2.5439074     3.7131   8.142834     
  2.0541637     3.7132   9.79865      
  1.6765445     3.7133   11.317063    
  1.8562926     3.7134   11.740511    
  2.155932      3.7135   8.975208     
  2.17472       3.7136   9.969269     
  2.4302516     3.7137   9.729823     
  2.7691507     3.7138   9.516761     
  2.1609108     3.7139   10.207571    
  2.1566606     3.714    9.992256     
  2.29174       3.7141   8.949694     
  2.1673057     3.7142   8.264703     
  2.3519366     3.7143   8.461254     
  2.712296      3.7144   8.222879     
  2.1879828     3.7145   9.203243     
  2.265713      3.7146   10.129135    
  2.1249833     3.7147   10.657361    
  1.9515287     3.7148   10.886708    
  1.8860338     3.7149   9.40504      
  1.9111923     3.715    8.738269     
  2.0433028     3.7151   8.760652     
  2.1517751     3.7152   8.710341     
  2.1923082     3.7153   9.012494     
  2.2680318     3.7154   9.719569     
  2.1815603     3.7155   9.879114     
  1.9789616     3.7156   8.836602     
  2.1340163     3.7157   7.7901716    
  2.471094      3.7158   6.828871     
  3.1850371     3.7159   5.361648     
  2.516823      3.716    4.945272     
  2.1796937     3.7161   5.8002844    
  3.0329614     3.7162   6.0317616    
  2.4671025     3.7163   7.448645     
  1.6803079     3.7164   9.474497     
  1.8957822     3.7165   9.5076475    
  2.1779685     3.7166   9.639355     
  2.056006      3.7167   8.7458515    
  1.7014835     3.7168   9.375527     
  1.5128002     3.7169   9.611788     
  2.1137707     3.717    9.086907     
  2.3691802     3.7171   9.4481535    
  2.202708      3.7172   9.906445     
  2.072811      3.7173   10.4303665   
  2.1577938     3.7174   9.613893     
  2.1330047     3.7175   10.3048935   
  1.9636097     3.7176   10.304624    
  1.7398512     3.7177   10.061515    
  2.6507268     3.7178   9.864147     
  2.7561948     3.7179   8.884931     
  1.51624       3.718    9.955751     
  1.8373203     3.7181   9.790031     
  1.9846677     3.7182   10.1407995   
  1.8704655     3.7183   10.437404    
  1.9784188     3.7184   10.173576    
  1.8083572     3.7185   10.411456    
  1.407941      3.7186   10.964152    
  1.6984029     3.7187   10.314414    
  1.2018534     3.7188   11.970014    
  1.4306188     3.7189   10.980183    
  1.8811451     3.719    10.307341    
  2.1286402     3.7191   9.562838     
  2.717876      3.7192   8.098194     
  4.2025332     3.7193   6.8289027    
  4.403575      3.7194   6.67242      
  1.999858      3.7195   8.512803     
  1.6880033     3.7196   10.115754    
  2.1681657     3.7197   10.393578    
  1.3815615     3.7198   12.221233    
  1.5278286     3.7199   10.573983    
  1.8201693     3.72     10.05495     
  1.7040291     3.7201   11.210111    
  1.5633867     3.7202   10.118562    
  1.6789175     3.7203   11.04026     
  1.7408775     3.7204   9.956043     
  1.5220515     3.7205   10.879839    
  2.4846885     3.7206   9.4519005    
  2.106968      3.7207   9.027238     
  1.6266114     3.7208   8.736555     
  1.6051474     3.7209   8.076643     
  1.7866665     3.721    9.71541      
  1.9961627     3.7211   10.572563    
  1.6688088     3.7212   10.249979    
  2.15728       3.7213   10.4291935   
  1.912275      3.7214   10.895597    
  1.9699444     3.7215   11.150112    
  2.6487374     3.7216   9.677224     
  1.8590074     3.7217   10.81481     
  2.1093266     3.7218   10.592449    
  2.837668      3.7219   9.789324     
  2.5717404     3.722    10.5209465   
  1.8770485     3.7221   11.0075445   
  1.7681634     3.7222   11.4297905   
  2.0380123     3.7223   10.337075    
  2.2359443     3.7224   9.2485895    
  2.0945244     3.7225   9.555358     
  1.6947436     3.7226   9.56115      
  1.4169351     3.7227   10.746096    
  1.3872994     3.7228   11.815069    
  1.6436912     3.7229   11.18091     
  3.1183212     3.723    8.955015     
  2.1362998     3.7231   9.682854     
  1.7349743     3.7232   10.097901    
  2.117183      3.7233   10.214563    
  1.9846582     3.7234   10.990346    
  1.8697883     3.7235   10.02904     
  2.3764775     3.7236   9.333331     
  2.2016065     3.7237   10.446614    
  2.204185      3.7238   10.132333    
  2.3684125     3.7239   9.734562     
  2.3196673     3.724    10.025546    
  2.288927      3.7241   10.432356    
  2.1955385     3.7242   9.494403     
  2.4367576     3.7243   8.995121     
  2.504529      3.7244   8.819298     
  2.1846023     3.7245   9.085273     
  1.9282657     3.7246   10.64198     
  2.1890957     3.7247   10.706486    
  1.9264401     3.7248   10.3775215   
  1.95356       3.7249   10.155042    
  2.2325897     3.725    9.867854     
  2.0817258     3.7251   10.383427    
  1.6615465     3.7252   6.5618944    
  1.9794418     3.7253   6.2919693    
  1.9453201     3.7254   9.934221     
  2.292423      3.7255   9.400201     
  2.292284      3.7256   9.756576     
  1.8134586     3.7257   10.47366     
  1.4924035     3.7258   7.3518806    
  1.8322186     3.7259   7.8596144    
  2.071891      3.726    9.706383     
  2.117572      3.7261   9.638557     
  1.9408458     3.7262   9.876542     
  1.8919532     3.7263   10.238489    
  2.0586739     3.7264   10.629231    
  2.0453498     3.7265   10.679709    
  2.1627643     3.7266   9.98403      
  2.3734713     3.7267   9.305459     
  2.1208346     3.7268   10.088785    
  1.8390093     3.7269   10.083525    
  2.0483346     3.727    10.006821    
  2.2869473     3.7271   9.706984     
  1.7606263     3.7272   10.460615    
  1.71978       3.7273   10.976321    
  1.9954623     3.7274   9.98379      
  2.2566898     3.7275   10.009479    
  2.2466629     3.7276   10.666881    
  1.897343      3.7277   10.120536    
  1.966664      3.7278   10.533646    
  1.8415918     3.7279   10.692521    
  2.0380986     3.728    9.368569     
  2.075699      3.7281   9.479104     
  1.9208907     3.7282   10.105072    
  2.4331896     3.7283   9.11215      
  1.9382119     3.7284   9.279688     
  1.7364181     3.7285   9.64739      
  1.8027284     3.7286   10.102066    
  1.9998611     3.7287   9.862851     
  2.1121056     3.7288   10.003626    
  1.8121375     3.7289   10.01394     
  1.6782686     3.729    9.122859     
  2.1334968     3.7291   9.881768     
  2.3048377     3.7292   9.349778     
  2.4583514     3.7293   9.437336     
  2.5998213     3.7294   9.954549     
  1.8318158     3.7295   11.065931    
  1.559494      3.7296   11.311594    
  2.2822285     3.7297   9.83004      
  2.3080099     3.7298   9.385528     
  2.01869       3.7299   9.652199     
  2.1648586     3.73     9.549009     
  2.0138507     3.7301   11.387898    
  1.578535      3.7302   11.583538    
  2.3825262     3.7303   10.329099    
  2.3926733     3.7304   9.544641     
  1.840909      3.7305   9.354992     
  1.7820202     3.7306   9.559099     
  1.9312813     3.7307   10.64398     
  2.3427196     3.7308   9.868563     
  1.9258324     3.7309   9.40983      
  2.1530669     3.731    10.094818    
  2.38678       3.7311   10.351923    
  2.053792      3.7312   10.486945    
  2.2711103     3.7313   10.618667    
  1.9265474     3.7314   10.578702    
  2.0704195     3.7315   9.775248     
  1.7477782     3.7316   9.832895     
  1.7024775     3.7317   11.509927    
  2.089085      3.7318   10.531162    
  1.5609293     3.7319   10.676109    
  2.365518      3.732    10.112119    
  1.7237346     3.7321   11.46804     
  1.8333424     3.7322   12.084635    
  2.1720119     3.7323   11.022777    
  2.0839288     3.7324   10.383507    
  2.801185      3.7325   8.561022     
  1.7350687     3.7326   10.058471    
  2.1619844     3.7327   11.018901    
  1.9549297     3.7328   10.438043    
  1.4925853     3.7329   11.836568    
  1.9680052     3.733    10.867308    
  2.249791      3.7331   10.445137    
  1.3539631     3.7332   10.812934    
  2.0142846     3.7333   9.432271     
  2.5965564     3.7334   8.703276     
  2.2799377     3.7335   9.322933     
  1.8218317     3.7336   10.747835    
  2.0202765     3.7337   10.491808    
  1.9780769     3.7338   9.402308     
  2.3154457     3.7339   9.744311     
  2.4983175     3.734    9.269798     
  2.1460412     3.7341   9.537564     
  1.8028286     3.7342   9.543124     
  2.143767      3.7343   10.071319    
  1.595786      3.7344   10.638727    
  1.9972147     3.7345   9.773442     
  2.1193702     3.7346   9.88892      
  2.1231356     3.7347   9.944522     
  2.3277755     3.7348   9.821224     
  1.9545512     3.7349   9.68128      
  1.9626423     3.735    9.178        
  1.8221477     3.7351   8.67071      
  2.10359       3.7352   9.702838     
  2.380803      3.7353   9.048181     
  2.0602531     3.7354   9.468153     
  1.6904873     3.7355   9.472891     
  2.3613584     3.7356   9.087466     
  2.135207      3.7357   8.826592     
  1.7600497     3.7358   9.285173     
  1.912735      3.7359   9.084851     
  2.3568296     3.736    9.114381     
  2.3845005     3.7361   8.584887     
  1.951828      3.7362   9.680952     
  2.1209931     3.7363   9.323387     
  2.1921234     3.7364   9.237606     
  2.2194455     3.7365   9.490376     
  2.202422      3.7366   9.795335     
  1.6744081     3.7367   10.779673    
  2.0084646     3.7368   10.134429    
  1.8230492     3.7369   10.036201    
  1.9385117     3.737    9.71088      
  1.2708739     3.7371   9.3872175    
  0.7322471     3.7372   5.9220757    
  3.1880465     3.7373   3.1540027    
  2.5053036     3.7374   3.2179797    
  3.1732771     3.7375   4.9934797    
  2.0844522     3.7376   8.401563     
  1.1452218     3.7377   10.353528    
  2.144856      3.7378   9.397373     
  1.9890946     3.7379   9.214835     
  2.0530794     3.738    9.613494     
  1.9807947     3.7381   10.797014    
  1.9138852     3.7382   10.276358    
  1.8180972     3.7383   10.242438    
  1.7291582     3.7384   10.643467    
  1.9167094     3.7385   10.062444    
  2.072798      3.7386   9.26088      
  1.8719925     3.7387   9.97775      
  1.6926863     3.7388   11.177588    
  1.6988871     3.7389   10.063521    
  1.9238881     3.739    8.447039     
  2.2264297     3.7391   8.87252      
  1.7335579     3.7392   10.036632    
  1.915148      3.7393   9.197959     
  1.5568609     3.7394   11.583171    
  1.611037      3.7395   9.920448     
  2.4147599     3.7396   9.567        
  2.0544496     3.7397   10.321548    
  2.0000737     3.7398   10.817729    
  1.4718016     3.7399   11.331658    
  1.1980609     3.74     12.907998    
  1.6082046     3.7401   10.694354    
  2.2365606     3.7402   11.339166    
  2.279302      3.7403   10.27214     
  2.048671      3.7404   10.4927025   
  1.5625639     3.7405   10.610856    
  1.6420025     3.7406   11.05422     
  1.9696947     3.7407   10.582606    
  1.8753022     3.7408   9.012328     
  1.5317287     3.7409   10.164978    
  1.6530082     3.741    11.3429      
  1.3297967     3.7411   9.844623     
  1.5719483     3.7412   10.051729    
  1.8963352     3.7413   10.176122    
  1.7514795     3.7414   10.632544    
  1.931355      3.7415   9.801584     
  2.2443626     3.7416   8.947834     
  1.7338957     3.7417   10.117902    
  1.5991756     3.7418   11.262782    
  1.7449394     3.7419   10.024822    
  1.4419434     3.742    8.108121     
  1.0420513     3.7421   9.5019245    
  1.8695005     3.7422   10.381167    
  1.4901286     3.7423   10.271338    
  1.8951287     3.7424   10.283752    
  2.2422767     3.7425   9.703659     
  1.6447817     3.7426   10.222172    
  1.7160726     3.7427   11.004297    
  1.4313056     3.7428   11.567125    
  1.3532281     3.7429   11.268239    
  1.7141826     3.743    10.515102    
  1.8882915     3.7431   10.625468    
  1.5929481     3.7432   11.747035    
  1.4087527     3.7433   12.171802    
  1.1892717     3.7434   12.728601    
  1.4899393     3.7435   12.178843    
  1.5051347     3.7436   10.543717    
  2.3712525     3.7437   9.311059     
  4.6159363     3.7438   7.191171     
  6.0804114     3.7439   6.2665663    
  5.4308786     3.744    6.4758143    
  3.2276118     3.7441   9.365155     
  1.7010446     3.7442   10.13165     
  1.354204      3.7443   9.966117     
  1.4566602     3.7444   10.627648    
  1.4232962     3.7445   11.389817    
  1.3992105     3.7446   11.070038    
  2.0465622     3.7447   6.9021134    
  2.2986574     3.7448   9.652172     
  1.8505905     3.7449   11.727624    
  1.5178405     3.745    11.801806    
  1.9808587     3.7451   10.680744    
  1.695969      3.7452   11.206393    
  1.6353345     3.7453   10.980287    
  1.9555062     3.7454   9.332995     
  1.9002284     3.7455   9.7899475    
  1.7721492     3.7456   8.998041     
  2.6407197     3.7457   9.807665     
  1.9001381     3.7458   10.4369755   
