# flux           loglam   ivar         
  0.8130155      3.6155   6.1815367    
  0.48605588     3.6156   6.565817     
  -0.32855892    3.6157   7.414862     
  0.38147447     3.6158   6.640064     
  0.54726005     3.6159   7.043554     
  0.5152112      3.616    6.1147513    
  0.81418234     3.6161   6.446902     
  0.4852568      3.6162   6.790923     
  1.080965       3.6163   6.2040005    
  0.7758076      3.6164   5.865028     
  0.9194327      3.6165   5.888245     
  0.8157912      3.6166   6.2591586    
  -0.022215255   3.6167   7.267879     
  0.09294149     3.6168   7.018368     
  1.2777145      3.6169   5.9248075    
  0.81141937     3.617    6.152544     
  0.068141215    3.6171   6.389768     
  0.05489416     3.6172   6.2966704    
  0.588199       3.6173   6.5476723    
  0.80765325     3.6174   7.547302     
  -0.043598123   3.6175   8.2833605    
  0.6253034      3.6176   7.3781657    
  1.8542012      3.6177   5.4991903    
  1.1816573      3.6178   6.2752805    
  -0.3880988     3.6179   8.369807     
  0.8126003      3.618    7.3928103    
  0.7866405      3.6181   6.4083996    
  0.7890986      3.6182   6.3150053    
  0.44320202     3.6183   7.4456196    
  0.3415954      3.6184   7.59803      
  0.8499984      3.6185   7.0163794    
  0.8258169      3.6186   6.4454317    
  -0.4196694     3.6187   6.672466     
  0.29903555     3.6188   6.7855906    
  0.7160004      3.6189   6.8446817    
  0.359205       3.619    6.827152     
  0.24286892     3.6191   6.7405305    
  0.4778058      3.6192   6.9371386    
  0.055265885    3.6193   6.8476505    
  1.4365418      3.6194   6.189893     
  2.5078259      3.6195   5.581568     
  1.9328523      3.6196   5.408985     
  0.76788485     3.6197   5.606871     
  0.7904427      3.6198   5.7680936    
  0.39958447     3.6199   6.2482033    
  -0.3914409     3.62     7.2228894    
  0.42898363     3.6201   6.317986     
  0.77477        3.6202   6.206771     
  0.055794146    3.6203   5.752063     
  1.2128258      3.6204   5.8986363    
  1.1535268      3.6205   6.406496     
  0.9545687      3.6206   6.8811173    
  0.3156396      3.6207   7.5652504    
  0.06480404     3.6208   7.6563373    
  0.63771576     3.6209   7.8204575    
  0.7784003      3.621    7.6970067    
  -0.08739193    3.6211   8.452554     
  0.7110086      3.6212   6.873729     
  0.4205685      3.6213   7.4707384    
  0.2708639      3.6214   7.8339453    
  0.96481174     3.6215   8.022968     
  0.10556269     3.6216   8.224271     
