# flux           loglam   ivar         
  2.841217       3.6177   3.7312596    
  2.5294623      3.6178   3.6026406    
  1.9490178      3.6179   3.676242     
  2.9067976      3.618    3.510795     
  1.9756635      3.6181   3.7496116    
  1.1651685      3.6182   4.4322047    
  2.4482489      3.6183   3.4292567    
  1.5798415      3.6184   3.4771776    
  1.5356084      3.6185   3.5169892    
  1.8056513      3.6186   3.367928     
  1.7506982      3.6187   3.381927     
  2.1173136      3.6188   3.468392     
  3.1065185      3.6189   3.5561097    
  2.6572545      3.619    3.965159     
  0.24729232     3.6191   2.9668818    
  2.5989208      3.6192   2.5606096    
  3.3601031      3.6193   2.719176     
  3.2030325      3.6194   3.0022936    
  4.3682327      3.6195   2.9178138    
  1.8555291      3.6196   3.0350308    
  1.76665        3.6197   3.262183     
  1.7997345      3.6198   3.5173318    
  1.7375402      3.6199   3.5206544    
  1.7957009      3.62     3.2929788    
  2.244568       3.6201   3.4264061    
  3.021511       3.6202   3.2689352    
  1.0075617      3.6203   4.2651334    
  1.7427876      3.6204   3.6235178    
  2.4354525      3.6205   3.5710542    
  2.3699853      3.6206   3.9211972    
  2.5741048      3.6207   4.1451197    
  1.9621847      3.6208   3.824053     
  1.7698593      3.6209   3.6054416    
  2.0071175      3.621    3.7693498    
  1.8558335      3.6211   3.689775     
  1.3749539      3.6212   3.9268038    
  1.5153116      3.6213   4.1948433    
  2.5692165      3.6214   3.565487     
  1.7736435      3.6215   3.4520092    
  1.6799709      3.6216   3.8690805    
  2.016975       3.6217   3.7526274    
  2.177041       3.6218   3.6233733    
  2.2761488      3.6219   3.6556957    
  2.5574224      3.622    3.786551     
  2.3081903      3.6221   4.190946     
  1.9613533      3.6222   4.0851817    
  2.337801       3.6223   4.281269     
  2.5116532      3.6224   4.1934986    
  1.7615607      3.6225   4.2292786    
  1.5960797      3.6226   4.314371     
  2.0869503      3.6227   4.5773797    
  1.9491457      3.6228   4.8008227    
  2.4796538      3.6229   4.4754057    
  3.0896719      3.623    4.0743065    
  2.4794917      3.6231   4.4586105    
  1.7468241      3.6232   5.0518336    
  2.7531295      3.6233   4.3033323    
  2.2700312      3.6234   4.2135262    
  2.0386267      3.6235   4.6825085    
  2.15801        3.6236   4.5884023    
  1.6433399      3.6237   4.8453765    
  1.6776645      3.6238   4.5156856    
  2.9697456      3.6239   4.168149     
  2.1415257      3.624    4.2199864    
  1.8348413      3.6241   4.147291     
  2.5885422      3.6242   3.7270725    
  2.7559135      3.6243   3.7646804    
  2.084454       3.6244   4.1183453    
  1.4779176      3.6245   4.7730203    
  2.1432326      3.6246   3.961235     
  2.4176524      3.6247   4.5116405    
  2.0737085      3.6248   4.775085     
  2.0093734      3.6249   4.8514585    
  2.140705       3.625    4.4234695    
  1.9998145      3.6251   4.272839     
  2.5459244      3.6252   4.312493     
  2.8381433      3.6253   4.1587844    
  2.1701462      3.6254   4.9070325    
  1.556228       3.6255   5.6979537    
  2.6223087      3.6256   4.4220376    
  2.1362617      3.6257   4.7530556    
  1.9471397      3.6258   4.953029     
  2.0269463      3.6259   5.0778766    
  1.9176402      3.626    5.7040334    
  1.6446552      3.6261   5.989436     
  1.5941366      3.6262   5.732421     
  1.8444399      3.6263   4.9174595    
  1.857893       3.6264   4.3918552    
  1.7552829      3.6265   4.9763227    
  1.9896576      3.6266   5.059591     
  2.3994114      3.6267   5.2425814    
  2.1139123      3.6268   5.128269     
  2.2089183      3.6269   4.4819384    
  2.1349685      3.627    4.557694     
  2.2893167      3.6271   4.2521815    
  2.2973545      3.6272   4.336185     
  1.8831388      3.6273   4.409562     
